duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,unique_id
312,2,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,521b57c9-116f-46a5-8f8e-349ae6e0528b
820,2,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,914a1435-2101-4ce3-9650-1458a7a71648
328,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,21aa2b9a-0304-4b09-aac6-bd5b58450ada
528,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,603607b7-e320-49a2-a2a0-84c547f810cc
168,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,17817074-e67d-490b-81f3-dfceb0cabb16
105,1,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,no,ea6d5dc9-649c-4e23-9f4d-15bcd0706078
264,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,ff3d1cba-eb03-446f-8e0d-29c8d279bf75
592,4,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,yes,51aee1d0-b5b7-43ce-8f5e-3058f7c0ea8c
125,6,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,0e1eb2bd-9cff-42a3-9acd-29b3ebc15615
207,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,a8b4a1ac-b0b2-4f7a-8e8d-1a47c2355ef6
125,6,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,2c61ea2e-8177-4d63-95ca-84b60a9f5fc2
150,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,9bb71947-15dd-42ae-a905-5a5224f4cbae
394,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,yes,196f9a6a-20e5-4a92-8b95-303579b983ec
85,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,f1cc7765-9a0c-4780-b7ed-81bced246e3e
448,2,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,yes,1d547517-52bd-49e5-8a98-fce5057a4427
657,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,yes,30a988e4-1dbd-4fcb-a1de-ed71d725f9ba
220,1,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,no,16b57a67-72ec-4d16-8fb3-4fa85efbc39b
113,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,8d0d3466-e1d6-4e8f-ae93-d86758ed5be0
241,1,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,no,be6b5fa8-5b1e-427f-9d09-49915c809452
765,3,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,61f30a24-e7ec-44ec-b840-7463039cc83d
311,1,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,no,a06967d3-c468-44b7-9c59-86f92e8c409b
527,3,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,yes,5639ac2a-4444-4f3e-bb0a-f8641d828e67
126,4,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,aa4058c8-56f4-4a73-b3db-16b63c3192f9
304,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,cbf3fcd7-0ac4-4957-ab39-2d85369eb469
161,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,2c3a17f3-8520-4188-ab6c-17a989730b78
236,1,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,no,5a84e1b6-d483-4bc1-a292-e33c54f8e561
272,1,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,no,a21db2b3-bb25-4b48-bd85-5e2c6145b9f9
259,2,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,no,1dc67dfe-053f-416f-adca-6b6909428b6f
278,3,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,939ecbbd-95f0-4766-8ddb-dedd639b110e
139,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,7bb0fdc7-7b03-4e93-b251-6f73be653df5
429,2,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,620eb371-833e-4283-af97-f0a22cbb5d6b
230,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,c859bb97-7b7d-413b-8242-d4fcad965297
96,4,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,a2aa0c08-fda0-4e0e-b380-449b9d1267b4
109,2,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,no,ff0754c6-92be-4b5c-86b2-cbc241d68f40
530,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,yes,9aeeccf5-66f2-4301-837f-0352876fc490
71,1,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,no,495acb56-7d8e-45b0-b7a1-3a4ec24faddc
159,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,b91fc96b-f0af-4484-ae35-a269aa08627d
104,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,49ae434e-5613-4810-964f-5ee0cf60dcfd
214,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,yes,986aea65-9200-4ba9-965a-12bf4930a76b
184,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,d27468b6-24f9-4187-a81d-f8a24af79cb0
331,1,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,yes,5defa970-5a37-413c-9cb2-8d007b303b5b
435,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,yes,f217b863-7ac5-46c4-bb5b-571e1cf8003b
188,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,04124ff6-490e-4246-b8b0-ea0faeca4d8c
62,2,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,no,cfc5a31f-1045-4eaa-9053-21df716fb790
466,2,999,2,failure,-1.8,93.075,-47.1,1.435,5099.1,no,879a1224-13de-4492-979c-3c8742e127e6
327,2,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,no,765b0274-4307-4354-aa89-e285f529d741
290,2,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,no,da95e056-013e-47b3-baa0-d05ae5ed0f85
179,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,yes,02d58215-c77f-4d63-83aa-3f3d584c145c
464,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,59edf436-4446-4635-b718-9b18605e0ded
221,2,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,no,ff7c9d4f-9f22-4823-b42e-9bceb9b994ee
504,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,0bcccc1d-a63a-4ba9-908b-747683d825e0
233,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,yes,c3b68d19-d36c-400e-aba2-73a3aeca596b
245,3,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,yes,0e82094c-0a36-4f95-b139-297ab415b577
152,2,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,no,de6cc622-00b5-4404-a99d-c44a8e3711a9
132,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,6b78e789-2156-4bd4-a615-2f7f1a85d6b5
106,2,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,6f534aa6-06f0-4f2a-be48-55e63475f127
339,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,e8b2be6b-205f-407e-8423-b978ad31cf48
152,2,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,yes,ec8b20bd-9816-43ca-b5ae-9e6593a2ccd4
98,6,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,d94bc8db-a971-44a6-a893-105a4dd6a90c
268,1,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,no,61e0132a-a53c-450d-bf85-c47c05af52a9
337,2,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,87b9b04f-f0d7-44b0-80f3-2fa78ab18659
133,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,daa19400-7290-4f77-9d1a-1a612f886222
90,2,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,38acae77-2179-4a1e-817e-1a34bcd84421
322,2,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,237c8baf-2d78-4890-979e-556fef12f6d0
385,2,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,no,b1260cb7-372f-4ad1-a92c-c48f3a3e407d
317,5,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,yes,5828a0ab-5c9b-4f51-a9a8-00ebe7654a84
208,12,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,no,bbf939ff-3f0a-41b2-ba95-aa95aab204a4
627,2,5,3,failure,-1.8,93.075,-47.1,1.435,5099.1,no,079e6d76-80af-499e-9248-2544ef188258
1042,2,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,yes,745e3dca-620f-452d-94d4-e22c357828ff
240,3,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,9ea19d65-62b7-412f-b70f-9381ed812100
140,2,999,2,failure,-1.8,93.075,-47.1,1.435,5099.1,no,82d85b3e-9e0b-46de-be13-8ebffa690022
490,3,999,2,failure,-1.8,93.075,-47.1,1.435,5099.1,yes,3bc5d761-6174-4058-b85d-182979287a9c
275,2,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,no,d3d31fdd-cb02-4d77-8e2c-adf422b1bcab
188,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,bb3dbac1-9df0-4c92-8eaa-fd619c871c78
236,1,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,no,794279e7-2e7f-455e-90ce-6f0497206583
563,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,48f9d822-a882-4016-8aea-a554de2b0b37
136,3,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,56827867-3f10-4392-984b-138d3bdddbe5
142,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,16931ec4-39f5-46fc-885e-234c47eabb48
283,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,9e12bc34-4cc7-4703-86f2-aa249b0154c8
129,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,4c2ecd1d-2a32-47b2-9b24-49b32133d1d5
86,6,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,4d4ba9d7-4311-4f13-938d-7004851d2c48
259,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,7e5ca465-8334-4295-ab52-b8ce83d35128
255,1,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,no,2e0dcb6b-0b30-42fe-9e98-9a3c5e163bcb
466,5,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,yes,94def048-2e18-47c8-a88c-8a4bab5bbabd
82,4,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,f5d9b29b-e289-46e0-ac8f-76b0926dd185
565,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,2c3cf66d-630f-478a-b2de-523e49add49c
251,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,ff57b418-a3d1-414b-9f7c-da5301f4325c
262,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,ebbade59-a892-4db3-a8ec-ef865b930ae2
269,3,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,no,5c9dadfa-51a5-4d0e-b4e5-940e990614b1
283,3,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,35a98a9d-b3e7-40bf-baa3-388f2a466010
342,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes,89f78458-2de2-41ba-815d-cd731fdd8dfe
427,4,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,no,f31c5859-95ba-40e4-bc08-1a0bc697d51c
255,7,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,d2151e9c-16ff-4edf-96f0-9d5101f43e47
110,1,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,no,47454d26-55a4-4e11-8b9f-7a1e4e12ac1e
461,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes,3c085009-4b37-46e4-83c7-8c9013e900a1
62,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,9c73b9f8-05b3-46e1-91f6-577999dc5f10
145,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,d934c386-9d1e-4b0e-a36f-fc0f196dad60
213,3,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,8c52eab0-e9b9-4ae6-b49b-b45b6d8059ae
111,3,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,no,2ed0683a-5019-4f93-9639-85b2a4686ad9
266,3,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,8faadbe8-7a58-4b91-8138-53bb6079408f
118,6,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,c5aeb049-a6e7-444a-bb85-71dc0d0c95b6
142,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes,3c39263d-b37a-4f9b-9686-0bb8397105d2
855,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,947a0593-9f86-4d5a-babb-279fac57bd1c
344,1,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,yes,b65cba8e-d894-420f-9595-7753e45d8978
125,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes,8e53694c-e005-4acb-86ae-f0177bb0cd15
850,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes,4d13a69c-15f7-44d7-9354-69d1c1a15597
85,1,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,no,965ef705-eb83-45c3-abc3-2e31f8037af3
441,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,dc515451-dd23-4ecf-a66e-c048f939d017
104,1,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,no,93edd500-dfaa-429c-8b2e-7fca5d83c9f7
179,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,27bfb320-8c7b-4e16-bfec-45b8bc03e875
114,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,78747cdb-9b63-466a-9331-b5fac0f7461b
114,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,7f300717-8360-47e4-809f-21269cc6f9ec
1073,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes,5a1df9b7-9331-45b5-9b91-cb3a9181976b
226,5,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,8b2bd140-a5e5-43f2-8038-a615cb686e77
94,5,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,dd046b77-cffc-4395-9791-0f799bb528d3
1594,1,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,yes,cbbd335d-b51d-46ab-8025-0b462668ee20
450,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes,9717d458-4ba6-4eec-83e5-379787f7b9e8
461,2,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,no,3d69b225-d76a-43e5-9d66-f98a3beaef3b
505,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes,87fc9624-eb36-4cdc-bf9f-5f565e795677
163,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,beb0caa0-ecec-4b3b-9171-117cd77cab2b
133,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes,009e3982-ecdd-4726-829b-7937295edfc3
62,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,4f3620af-5827-4308-8116-3948b5ad8a59
184,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes,317c954a-2580-4405-ab7e-ee88e9504220
168,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes,670ce2c8-84f6-403d-8e72-733e7d13d05b
49,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,456da79f-e1bd-44cc-b74a-df9701878999
72,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,3485722a-c760-4c86-b476-bcfc791d2ed3
314,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,18311511-2bcc-4e58-844f-c9ed02856513
178,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,6dc4009d-18d7-4723-9ec4-8c84da3311dc
232,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,e93b58fc-e484-429e-ae0f-dc54e9a1b53e
324,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes,91cc5c9c-6f44-4359-8428-2345cc8bfbd1
252,5,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,77651348-6cc0-4de5-a3fb-a1561f52eca4
584,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,7c374c38-6d74-4a9e-8a53-778ca5a8e102
161,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes,eb449af9-885e-4c0f-aeea-93652d915888
496,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes,eb849a8a-6580-4ea6-ac02-2555f9e2cf14
95,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,d3c3dc97-6513-4508-9a4d-349236710c6f
332,3,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,487213fb-0048-4b9b-b936-bebb1ee3522a
111,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes,5434a3ce-fb95-4a55-a291-b89a0c8669eb
308,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,e3f1f345-fbff-47d3-b94a-6307b458c0b5
129,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,d9e793be-f41f-4e7e-99f7-cb249b010f09
247,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,5a1a42c9-b67b-4fb4-9367-2327604cc091
107,3,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes,9d199be6-18ae-4b78-b2bb-d87d8c740b7e
216,1,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,yes,f4eb178f-cd26-4b3c-90ce-06edcadbe0ea
279,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes,c53d3150-89cc-4f53-87ce-4e69ee274212
424,2,999,2,failure,-1.8,93.075,-47.1,1.423,5099.1,no,979081b6-eb88-414d-a22f-6e5f8fea034f
259,2,999,2,failure,-1.8,93.075,-47.1,1.423,5099.1,no,75a1a1f4-5f84-497c-b6e1-352d684bc11d
111,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes,4179f32a-029b-492f-ba3b-5627319898d4
258,8,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,e8a42f75-06f8-4005-8af9-1e40eab3dd93
216,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes,1ee103de-6a2d-46db-b792-e2a6dd9ea5d5
104,3,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,6d792833-6a09-47a2-9463-5998640282fe
119,2,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,no,b52f89fa-4e46-4ffc-a6e8-a21d00476b73
108,6,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,no,98936f40-f1d8-45d9-b17c-f1063139e404
72,4,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,0b98ea34-a63c-40a3-a4a8-ba4b60579b8e
101,5,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,42347e88-4b42-4e31-a8e3-53f361c97467
207,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes,bb164db8-8f1d-4341-8466-4f86466e08a2
300,3,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes,1fc50b3e-e4b3-4dc6-917b-fe92bcf28c61
295,5,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes,b3e27518-44ea-452a-a09a-5d1625303c38
422,4,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,b055ec3d-d729-4ddc-a4c0-ad5476c666f0
61,3,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,99abc3af-ae2e-4774-99f9-fc3b7e7e08ea
108,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,33fa04b2-3d0b-402c-bf30-ee91fa607b30
225,4,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,no,310256fc-df95-4284-be26-cd4f8c994fbf
608,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,99a04f5e-1e1b-4b89-9ce8-fd23b30e2c5c
189,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,8e4d5348-197e-4326-a913-9f46629917a0
201,6,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,no,d22bfdc9-23f2-4650-a26e-f935873b5104
61,3,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,021ad152-efa9-44ef-8594-b391d00f94f8
223,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes,0d4d13b8-3278-4f7b-be08-18fca395e58a
47,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,02041288-d0eb-422b-b025-d11171d5203d
226,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,24278ce6-8484-4ef6-87d5-8f22dc418352
431,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,35e31ac6-0eeb-4d09-a826-9d2c1930d99a
1372,4,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,dac509f4-de5a-4bce-9221-0b92e4922d16
343,2,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,no,4fd9ffc5-c7d6-4c58-bf88-b0ede41388da
141,12,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,a7ac417f-05b8-4c23-b3c4-4f8db2409d96
141,2,999,2,failure,-1.8,93.075,-47.1,1.415,5099.1,no,fb820677-d192-4a1f-a49a-59aa6556df8e
165,2,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,yes,dfa10f2f-10bd-4567-8b9a-ef10f8b3465f
139,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,01a88174-d14a-48f2-a61e-e70128543198
167,2,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,yes,913d69c8-34c3-4cfb-9bb5-27f0dc3045ee
332,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,45683d6f-7848-4761-bcd8-dc349c707ea5
87,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,9a5fbb14-3933-4c34-9ed3-af40159d476d
945,1,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,yes,89d6fb20-b7b9-4ee4-b7b4-718af4258112
82,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes,e692f2ad-76b3-4671-a311-e19844007625
903,2,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,yes,dcc2c39f-4924-449b-9db3-47479cd4e6c8
282,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes,257d7aa9-9012-47fe-bc1e-f88c419f9633
389,2,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,no,af641927-7311-464f-819f-8e7645e64fdc
651,4,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,650b9626-8e2c-4fa5-b205-193dab091255
692,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,1b715ba3-10ab-4658-ab7a-1fbc1c1c7c5b
217,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,c6342dfa-bb12-47eb-8811-bbdeda20693a
93,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,52949ca9-1878-40e1-b692-1df38a41478e
253,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,649f5194-c4d1-44b0-a4d7-68e0650e03e2
139,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,e0888641-c1c9-440d-8d9c-4098f6002cae
154,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,24a8405a-941e-4dcd-815f-12560e32c3d7
601,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,517c0ff4-cf5e-42c5-881d-c3c85d5fbf5c
44,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,97449260-4e04-45a9-9448-448835ac9a71
349,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,dc275f82-f89c-4cdd-a094-e01d2f7da726
225,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,41421f0c-f96a-49fd-9ea0-50c54762e521
103,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,a5130db4-59a1-4d78-878d-c6033263e156
75,1,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,no,5200c92d-4d73-43af-8718-6fb59e2c735b
251,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,6e009e9d-2507-4d33-982c-2cf90db5680c
609,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,6c702c6f-ee84-4110-91e7-d99355daa8ac
134,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,2e44ce4e-fcb6-4687-85fb-544030d6306e
166,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,0627a63b-ee48-440c-ba03-2bd6c1aac35a
301,1,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,no,7f620d15-e69f-4c43-94a7-ba99618be469
177,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,c2bb6b6c-c4a5-4350-b754-6d633e2b12e2
126,1,999,2,failure,-1.8,93.075,-47.1,1.415,5099.1,no,b26e15eb-c012-45a7-910c-c5558f29f2a8
56,1,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,no,db8b62e8-baa6-4102-b07e-0738266e591e
85,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,69e52412-ec41-468e-9805-4ee899bf06bd
149,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,156c79d7-a5b4-49cd-b787-daed54f4b8e0
194,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,c58d735d-6ac5-408e-93f6-f5790e9153cf
1214,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes,1dcc8da2-73a3-4178-8168-b28f3346240a
122,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,d537c4c2-8fc0-4459-b6d7-941342255292
110,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes,19a0a991-d333-4ed1-b700-64f4e93adfc4
187,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,33efe6f8-2c78-40ea-beda-27697f7b5383
114,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,0fca4520-c4f1-4f78-80f0-caf6727978d4
310,7,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,b226fa4a-bba4-4060-b22a-64140896160d
1217,3,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes,462b0ba3-b2da-40b7-b2f6-152e49d15f56
